Freq.,IV1,fase
6.08135001278786e+004,-8.40115942557695e+000,-9.01705699403683e+001
6.13762005164863e+004,-8.32054274429725e+000,-9.01666670104701e+001
6.19441075076851e+004,-8.23993180231030e+000,-9.01628432578037e+001
6.25172692775756e+004,-8.15932662341469e+000,-9.01590974303687e+001
6.30957344480264e+004,-8.07872722895099e+000,-9.01554282843240e+001
6.36795520907987e+004,-7.99813363783883e+000,-9.01518345843111e+001
6.42687717317092e+004,-7.91754586661512e+000,-9.01483151037660e+001
6.48634433548311e+004,-7.83696392947352e+000,-9.01448686252203e+001
6.54636174067348e+004,-7.75638783830499e+000,-9.01414939405897e+001
6.60693448007670e+004,-7.67581760273932e+000,-9.01381898514526e+001
6.66806769213697e+004,-7.59525323018762e+000,-9.01349551693152e+001
6.72976656284394e+004,-7.51469472588564e+000,-9.01317887158665e+001
6.79203632617261e+004,-7.43414209293793e+000,-9.01286893232207e+001
6.85488226452739e+004,-7.35359533236262e+000,-9.01256558341482e+001
6.91830970919015e+004,-7.27305444313690e+000,-9.01226871022949e+001
6.98232404077250e+004,-7.19251942224305e+000,-9.01197819923897e+001
7.04693068967227e+004,-7.11199026471491e+000,-9.01169393804406e+001
7.11213513653410e+004,-7.03146696368485e+000,-9.01141581539193e+001
7.17794291271443e+004,-6.95094951043101e+000,-9.01114372119340e+001
7.24435960075072e+004,-6.87043789442491e+000,-9.01087754653913e+001
7.31139083483500e+004,-6.78993210337922e+000,-9.01061718371464e+001
7.37904230129185e+004,-6.70943212329570e+000,-9.01036252621428e+001
7.44731973906074e+004,-6.62893793851328e+000,-9.01011346875404e+001
7.51622894018291e+004,-6.54844953175616e+000,-9.00986990728333e+001
7.58577575029270e+004,-6.46796688418186e+000,-9.00963173899565e+001
7.65596606911344e+004,-6.38748997542929e+000,-9.00939886233829e+001
7.72680585095790e+004,-6.30701878366661e+000,-9.00917117702088e+001
7.79830110523348e+004,-6.22655328563898e+000,-9.00894858402310e+001
7.87045789695189e+004,-6.14609345671606e+000,-9.00873098560120e+001
7.94328234724372e+004,-6.06563927093929e+000,-9.00851828529377e+001
8.01678063387771e+004,-5.98519070106879e+000,-9.00831038792639e+001
8.09095899178475e+004,-5.90474771862999e+000,-9.00810719961546e+001
8.16582371358686e+004,-5.82431029395983e+000,-9.00790862777108e+001
8.24138115013097e+004,-5.74387839625253e+000,-9.00771458109912e+001
8.31763771102766e+004,-5.66345199360494e+000,-9.00752496960233e+001
8.39459986519494e+004,-5.58303105306133e+000,-9.00733970458078e+001
8.47227414140694e+004,-5.50261554065771e+000,-9.00715869863133e+001
8.55066712884782e+004,-5.42220542146558e+000,-9.00698186564644e+001
8.62978547767070e+004,-5.34180065963509e+000,-9.00680912081222e+001
8.70963589956181e+004,-5.26140121843757e+000,-9.00664038060566e+001
8.79022516830986e+004,-5.18100706030751e+000,-9.00647556279132e+001
8.87156012038063e+004,-5.10061814688373e+000,-9.00631458641717e+001
8.95364765549697e+004,-5.02023443905009e+000,-9.00615737180990e+001
9.03649473722406e+004,-4.93985589697528e+000,-9.00600384056959e+001
9.12010839356015e+004,-4.85948248015208e+000,-9.00585391556371e+001
9.20449571753278e+004,-4.77911414743580e+000,-9.00570752092065e+001
9.28966386780044e+004,-4.69875085708199e+000,-9.00556458202260e+001
9.37562006925989e+004,-4.61839256678346e+000,-9.00542502549798e+001
9.46237161365903e+004,-4.53803923370644e+000,-9.00528877921334e+001
9.54992586021547e+004,-4.45769081452605e+000,-9.00515577226476e+001
9.63829023624083e+004,-4.37734726546100e+000,-9.00502593496883e+001
9.72747223777078e+004,-4.29700854230741e+000,-9.00489919885323e+001
9.81747943020099e+004,-4.21667460047196e+000,-9.00477549664680e+001
9.90831944892883e+004,-4.13634539500415e+000,-9.00465476226932e+001
1.00000000000012e+005,-4.05602088062787e+000,-9.00453693082093e+001
1.00925288607680e+005,-3.97570101177203e+000,-9.00442193857111e+001
1.01859138805424e+005,-3.89538574260057e+000,-9.00430972294748e+001
1.02801629812659e+005,-3.81507502704151e+000,-9.00420022252416e+001
1.03752841581813e+005,-3.73476881881531e+000,-9.00409337700999e+001
1.04712854805102e+005,-3.65446707146241e+000,-9.00398912723638e+001
1.05681750921378e+005,-3.57416973836998e+000,-9.00388741514496e+001
1.06659612123038e+005,-3.49387677279788e+000,-9.00378818377509e+001
1.07646521362996e+005,-3.41358812790385e+000,-9.00369137725097e+001
1.08642562361719e+005,-3.33330375676795e+000,-9.00359694076883e+001
1.09647819614331e+005,-3.25302361241621e+000,-9.00350482058369e+001
1.10662378397780e+005,-3.17274764784348e+000,-9.00341496399620e+001
1.11686324778069e+005,-3.09247581603567e+000,-9.00332731933916e+001
1.12719745617564e+005,-3.01220806999110e+000,-9.00324183596407e+001
1.13762728582356e+005,-2.93194436274114e+000,-9.00315846422746e+001
1.14815362149702e+005,-2.85168464737026e+000,-9.00307715547722e+001
1.15877735615526e+005,-2.77142887703520e+000,-9.00299786203882e+001
1.16949939102001e+005,-2.69117700498354e+000,-9.00292053720144e+001
1.18032063565187e+005,-2.61092898457152e+000,-9.00284513520414e+001
1.19124200802752e+005,-2.53068476928127e+000,-9.00277161122189e+001
1.20226443461756e+005,-2.45044431273724e+000,-9.00269992135167e+001
1.21338885046512e+005,-2.37020756872209e+000,-9.00263002259848e+001
1.22461619926519e+005,-2.28997449119186e+000,-9.00256187286144e+001
1.23594743344466e+005,-2.20974503429059e+000,-9.00249543091981e+001
1.24738351424309e+005,-2.12951915236421e+000,-9.00243065641912e+001
1.25892541179432e+005,-2.04929679997389e+000,-9.00236750985722e+001
1.27057410520869e+005,-1.96907793190882e+000,-9.00230595257051e+001
1.28233058265617e+005,-1.88886250319834e+000,-9.00224594672011e+001
1.29419584145014e+005,-1.80865046912354e+000,-9.00218745527814e+001
1.30617088813200e+005,-1.72844178522830e+000,-9.00213044201404e+001
1.31825673855656e+005,-1.64823640732979e+000,-9.00207487148097e+001
1.33045441797825e+005,-1.56803429152842e+000,-9.00202070900234e+001
1.34276496113802e+005,-1.48783539421727e+000,-9.00196792065834e+001
1.35518941235120e+005,-1.40763967209107e+000,-9.00191647327264e+001
1.36772882559601e+005,-1.32744708215463e+000,-9.00186633439911e+001
1.38038426460305e+005,-1.24725758173079e+000,-9.00181747230878e+001
1.39315680294547e+005,-1.16707112846795e+000,-9.00176985597676e+001
1.40604752413008e+005,-1.08688768034710e+000,-9.00172345506934e+001
1.41905752168926e+005,-1.00670719568844e+000,-9.00167823993128e+001
1.43218789927372e+005,-9.26529633157562e-001,-9.00163418157308e+001
1.44543977074610e+005,-8.46354951771195e-001,-9.00159125165850e+001
1.45881426027552e+005,-7.66183110902584e-001,-9.00154942249216e+001
1.47231250243290e+005,-6.86014070286453e-001,-9.00150866700730e+001
1.48593564228719e+005,-6.05847790023588e-001,-9.00146895875364e+001
1.49968483550255e+005,-5.25684230585061e-001,-9.00143027188543e+001
1.51356124843639e+005,-4.45523352816097e-001,-9.00139258114958e+001
1.52756605823826e+005,-3.65365117939589e-001,-9.00135586187404e+001
1.54170045294975e+005,-2.85209487559287e-001,-9.00132008995623e+001
1.55596563160526e+005,-2.05056423662644e-001,-9.00128524185165e+001
1.57036280433374e+005,-1.24905888623394e-001,-9.00125129456267e+001
1.58489319246131e+005,-4.47578452037906e-002,-9.00121822562742e+001
1.59955802861486e+005,3.53877434434392e-002,-9.00118601310894e+001
1.61435855682668e+005,1.15530913773408e-001,-9.00115463558431e+001
1.62929603263992e+005,1.95671701847660e-001,-9.00112407213414e+001
1.64437172321513e+005,2.75810143333023e-001,-9.00109430233205e+001
1.65958690743776e+005,3.55946273500697e-001,-9.00106530623440e+001
1.67494287602664e+005,4.36080127225619e-001,-9.00103706437016e+001
1.69044093164347e+005,5.16211738985998e-001,-9.00100955773092e+001
1.70608238900333e+005,5.96341142863156e-001,-9.00098276776106e+001
1.72186857498622e+005,6.76468372541491e-001,-9.00095667634812e+001
1.73780082874959e+005,7.56593461308716e-001,-9.00093126581327e+001
1.75388050184198e+005,8.36716442056266e-001,-9.00090651890196e+001
1.77010895831764e+005,9.16837347279880e-001,-9.00088241877475e+001
1.78648757485227e+005,9.96956209080393e-001,-9.00085894899825e+001
1.80301774085979e+005,1.07707305916468e+000,-9.00083609353627e+001
1.81970085861021e+005,1.15718792884677e+000,-9.00081383674109e+001
1.83653834334857e+005,1.23730084904910e+000,-9.00079216334484e+001
1.85353162341504e+005,1.31741185030397e+000,-9.00077105845117e+001
1.87068214036603e+005,1.39752096275505e+000,-9.00075050752691e+001
1.88799134909653e+005,1.47762821615916e+000,-9.00073049639400e+001
1.90546071796348e+005,1.55773363988800e+000,-9.00071101122149e+001
1.92309172891040e+005,1.63783726293019e+000,-9.00069203851775e+001
1.94088587759302e+005,1.71793911389326e+000,-9.00067356512278e+001
1.95884467350623e+005,1.79803922100589e+000,-9.00065557820070e+001
1.97696964011211e+005,1.87813761212013e+000,-9.00063806523233e+001
1.99526231496913e+005,1.95823431471386e+000,-9.00062101400801e+001
2.01372424986264e+005,2.03832935589317e+000,-9.00060441262045e+001
2.03235701093647e+005,2.11842276239499e+000,-9.00058824945778e+001
2.05116217882582e+005,2.19851456058970e+000,-9.00057251319673e+001
2.07014134879130e+005,2.27860477648386e+000,-9.00055719279596e+001
2.08929613085430e+005,2.35869343572301e+000,-9.00054227748946e+001
2.10862814993355e+005,2.43878056359451e+000,-9.00052775678018e+001
2.12813904598298e+005,2.51886618503048e+000,-9.00051362043369e+001
2.14783047413080e+005,2.59895032461080e+000,-9.00049985847206e+001
2.16770410481997e+005,2.67903300656611e+000,-9.00048646116778e+001
2.18776162394983e+005,2.75911425478092e+000,-9.00047341903789e+001
2.20800473301918e+005,2.83919409279676e+000,-9.00046072283817e+001
2.22843514927058e+005,2.91927254381533e+000,-9.00044836355746e+001
2.24905460583606e+005,2.99934963070173e+000,-9.00043633241215e+001
2.26986485188411e+005,3.07942537598772e+000,-9.00042462084071e+001
2.29086765276806e+005,3.15949980187500e+000,-9.00041322049840e+001
2.31206479017589e+005,3.23957293023851e+000,-9.00040212325207e+001
2.33345806228130e+005,3.31964478262982e+000,-9.00039132117504e+001
2.35504928389631e+005,3.39971538028042e+000,-9.00038080654218e+001
2.37684028662518e+005,3.47978474410517e+000,-9.00037057182498e+001
2.39883291901979e+005,3.55985289470568e+000,-9.00036060968684e+001
2.42102904673648e+005,3.63991985237369e+000,-9.00035091297836e+001
2.44343055269428e+005,3.71998563709455e+000,-9.00034147473283e+001
2.46603933723465e+005,3.80005026855063e+000,-9.00033228816175e+001
2.48885731828271e+005,3.88011376612477e+000,-9.00032334665046e+001
2.51188643150990e+005,3.96017614890372e+000,-9.00031464375395e+001
2.53512863049823e+005,4.04023743568161e+000,-9.00030617319260e+001
2.55858588690597e+005,4.12029764496339e+000,-9.00029792884820e+001
2.58226019063492e+005,4.20035679496826e+000,-9.00028990475992e+001
2.60615354999923e+005,4.28041490363318e+000,-9.00028209512045e+001
2.63026799189572e+005,4.36047198861625e+000,-9.00027449427218e+001
2.65460556197588e+005,4.44052806730018e+000,-9.00026709670353e+001
2.67916832481937e+005,4.52058315679569e+000,-9.00025989704527e+001
2.70395836410919e+005,4.60063727394499e+000,-9.00025289006703e+001
2.72897778280839e+005,4.68069043532510e+000,-9.00024607067382e+001
2.75422870333852e+005,4.76074265725130e+000,-9.00023943390264e+001
2.77971326775964e+005,4.84079395578052e+000,-9.00023297491921e+001
2.80543363795207e+005,4.92084434671467e+000,-9.00022668901472e+001
2.83139199579974e+005,5.00089384560401e+000,-9.00022057160269e+001
2.85759054337531e+005,5.08094246775046e+000,-9.00021461821590e+001
2.88403150312698e+005,5.16099022821094e+000,-9.00020882450341e+001
2.91071711806698e+005,5.24103714180064e+000,-9.00020318622757e+001
2.93764965196191e+005,5.32108322309632e+000,-9.00019769926124e+001
2.96483138952472e+005,5.40112848643953e+000,-9.00019235958495e+001
2.99226463660857e+005,5.48117294593984e+000,-9.00018716328416e+001
3.01995172040240e+005,5.56121661547809e+000,-9.00018210654665e+001
3.04789498962838e+005,5.64125950870951e+000,-9.00017718565990e+001
3.07609681474110e+005,5.72130163906690e+000,-9.00017239700853e+001
3.10455958812876e+005,5.80134301976379e+000,-9.00016773707187e+001
3.13328572431599e+005,5.88138366379750e+000,-9.00016320242152e+001
3.16227766016879e+005,5.96142358395228e+000,-9.00015878971903e+001
3.19153785510117e+005,6.04146279280227e+000,-9.00015449571355e+001
3.22106879128385e+005,6.12150130271461e+000,-9.00015031723962e+001
3.25087297385476e+005,6.20153912585243e+000,-9.00014625121499e+001
3.28095293113161e+005,6.28157627417774e+000,-9.00014229463848e+001
3.31131121482634e+005,6.36161275945449e+000,-9.00013844458790e+001
3.34195040026158e+005,6.44164859325138e+000,-9.00013469821800e+001
3.37287308658913e+005,6.52168378694480e+000,-9.00013105275852e+001
3.40408189701045e+005,6.60171835172167e+000,-9.00012750551225e+001
3.43557947899919e+005,6.68175229858225e+000,-9.00012405385316e+001
3.46736850452577e+005,6.76178563834296e+000,-9.00012069522450e+001
3.49945167028403e+005,6.84181838163912e+000,-9.00011742713711e+001
3.53183169792003e+005,6.92185053892769e+000,-9.00011424716759e+001
3.56451133426291e+005,7.00188212049001e+000,-9.00011115295665e+001
3.59749335155789e+005,7.08191313643441e+000,-9.00010814220740e+001
3.63078054770149e+005,7.16194359669887e+000,-9.00010521268378e+001
3.66437574647881e+005,7.24197351105372e+000,-9.00010236220896e+001
3.69828179780314e+005,7.32200288910407e+000,-9.00009958866380e+001
3.73250157795769e+005,7.40203174029248e+000,-9.00009688998534e+001
3.76703798983958e+005,7.48206007390144e+000,-9.00009426416537e+001
3.80189396320611e+005,7.56208789905585e+000,-9.00009170924896e+001
3.83707245492329e+005,7.64211522472552e+000,-9.00008922333311e+001
3.87257644921668e+005,7.72214205972752e+000,-9.00008680456538e+001
3.90840895792453e+005,7.80216841272869e+000,-9.00008445114256e+001
3.94457302075330e+005,7.88219429224789e+000,-9.00008216130940e+001
3.98107170553549e+005,7.96221970665846e+000,-9.00007993335734e+001
4.01790810848993e+005,8.04224466419040e+000,-9.00007776562331e+001
4.05508535448437e+005,8.12226917293275e+000,-9.00007565648851e+001
4.09260659730065e+005,8.20229324083581e+000,-9.00007360437726e+001
4.13047501990216e+005,8.28231687571332e+000,-9.00007160775590e+001
4.16869383470390e+005,8.36234008524471e+000,-9.00006966513163e+001
4.20726628384499e+005,8.44236287697720e+000,-9.00006777505148e+001
4.24619563946369e+005,8.52238525832797e+000,-9.00006593610124e+001
4.28548520397496e+005,8.60240723658626e+000,-9.00006414690447e+001
4.32513831035066e+005,8.68242881891543e+000,-9.00006240612146e+001
4.36515832240224e+005,8.76245001235500e+000,-9.00006071244831e+001
4.40554863506611e+005,8.84247082382266e+000,-9.00005906461595e+001
4.44631267469167e+005,8.92249126011632e+000,-9.00005746138924e+001
4.48745389933192e+005,9.00251132791595e+000,-9.00005590156606e+001
4.52897579903681e+005,9.08253103378564e+000,-9.00005438397647e+001
4.57088189614936e+005,9.16255038417542e+000,-9.00005290748183e+001
4.61317574560441e+005,9.24256938542314e+000,-9.00005147097396e+001
4.65586093523021e+005,9.32258804375639e+000,-9.00005007337439e+001
4.69894108605278e+005,9.40260636529423e+000,-9.00004871363351e+001
4.74241985260308e+005,9.48262435604905e+000,-9.00004739072985e+001
4.78630092322702e+005,9.56264202192833e+000,-9.00004610366931e+001
4.83058802039837e+005,9.64265936873634e+000,-9.00004485148445e+001
4.87528490103451e+005,9.72267640217592e+000,-9.00004363323377e+001
4.92039535681517e+005,9.80269312785015e+000,-9.00004244800105e+001
4.96592321450402e+005,9.88270955126398e+000,-9.00004129489462e+001
5.01187233627339e+005,9.96272567782593e+000,-9.00004017304678e+001
5.05824662003182e+005,1.00427415128497e+001,-9.00003908161310e+001
5.10504999975475e+005,1.01227570615556e+001,-9.00003801977185e+001
5.15228644581825e+005,1.02027723290726e+001,-9.00003698672337e+001
5.19995996533586e+005,1.02827873204391e+001,-9.00003598168948e+001
5.24807460249843e+005,1.03628020406052e+001,-9.00003500391292e+001
5.29663443891729e+005,1.04428164944338e+001,-9.00003405265681e+001
5.34564359397043e+005,1.05228306867021e+001,-9.00003312720405e+001
5.39510622515200e+005,1.06028446221032e+001,-9.00003222685687e+001
5.44502652842494e+005,1.06828583052475e+001,-9.00003135093622e+001
5.49540873857699e+005,1.07628717406638e+001,-9.00003049878139e+001
5.54625712957985e+005,1.08428849328012e+001,-9.00002966974940e+001
5.59757601495186e+005,1.09228978860301e+001,-9.00002886321461e+001
5.64936974812379e+005,1.10029106046436e+001,-9.00002807856822e+001
5.70164272280824e+005,1.10829230928588e+001,-9.00002731521783e+001
5.75439937337235e+005,1.11629353548184e+001,-9.00002657258701e+001
5.80764417521391e+005,1.12429473945916e+001,-9.00002585011483e+001
5.86138164514108e+005,1.13229592161754e+001,-9.00002514725553e+001
5.91561634175554e+005,1.14029708234960e+001,-9.00002446347801e+001
5.97035286583918e+005,1.14829822204100e+001,-9.00002379826553e+001
6.02559586074440e+005,1.15629934107056e+001,-9.00002315111526e+001
6.08135001278801e+005,1.16430043981037e+001,-9.00002252153796e+001
6.13762005164878e+005,1.17230151862589e+001,-9.00002190905756e+001
6.19441075076866e+005,1.18030257787612e+001,-9.00002131321086e+001
6.25172692775771e+005,1.18830361791363e+001,-9.00002073354714e+001
6.30957344480279e+005,1.19630463908477e+001,-9.00002016962787e+001
6.36795520908003e+005,1.20430564172968e+001,-9.00001962102634e+001
6.42687717317107e+005,1.21230662618246e+001,-9.00001908732737e+001
6.48634433548327e+005,1.22030759277126e+001,-9.00001856812699e+001
6.54636174067364e+005,1.22830854181838e+001,-9.00001806303216e+001
6.60693448007686e+005,1.23630947364037e+001,-9.00001757166042e+001
6.66806769213713e+005,1.24431038854813e+001,-9.00001709363970e+001
6.72976656284410e+005,1.25231128684701e+001,-9.00001662860792e+001
6.79203632617278e+005,1.26031216883692e+001,-9.00001617621284e+001
6.85488226452756e+005,1.26831303481239e+001,-9.00001573611172e+001
6.91830970919032e+005,1.27631388506271e+001,-9.00001530797109e+001
6.98232404077267e+005,1.28431471987199e+001,-9.00001489146649e+001
7.04693068967244e+005,1.29231553951926e+001,-9.00001448628225e+001
7.11213513653427e+005,1.30031634427854e+001,-9.00001409211122e+001
7.17794291271461e+005,1.30831713441898e+001,-9.00001370865457e+001
7.24435960075090e+005,1.31631791020489e+001,-9.00001333562157e+001
7.31139083483518e+005,1.32431867189583e+001,-9.00001297272933e+001
7.37904230129203e+005,1.33231941974675e+001,-9.00001261970262e+001
7.44731973906092e+005,1.34032015400801e+001,-9.00001227627368e+001
7.51622894018309e+005,1.34832087492546e+001,-9.00001194218198e+001
7.58577575029289e+005,1.35632158274058e+001,-9.00001161717406e+001
7.65596606911362e+005,1.36432227769049e+001,-9.00001130100329e+001
7.72680585095809e+005,1.37232296000807e+001,-9.00001099342976e+001
7.79830110523367e+005,1.38032362992201e+001,-9.00001069422002e+001
7.87045789695208e+005,1.38832428765690e+001,-9.00001040314698e+001
7.94328234724392e+005,1.39632493343328e+001,-9.00001011998968e+001
8.01678063387791e+005,1.40432556746776e+001,-9.00000984453313e+001
8.09095899178495e+005,1.41232618997301e+001,-9.00000957656821e+001
8.16582371358706e+005,1.42032680115793e+001,-9.00000931589143e+001
8.24138115013117e+005,1.42832740122762e+001,-9.00000906230482e+001
8.31763771102787e+005,1.43632799038351e+001,-9.00000881561578e+001
8.39459986519514e+005,1.44432856882341e+001,-9.00000857563695e+001
8.47227414140715e+005,1.45232913674156e+001,-9.00000834218602e+001
8.55066712884803e+005,1.46032969432869e+001,-9.00000811508563e+001
8.62978547767091e+005,1.46833024177214e+001,-9.00000789416324e+001
8.70963589956202e+005,1.47633077925582e+001,-9.00000767925098e+001
8.79022516831007e+005,1.48433130696037e+001,-9.00000747018554e+001
8.87156012038085e+005,1.49233182506316e+001,-9.00000726680802e+001
8.95364765549719e+005,1.50033233373835e+001,-9.00000706896386e+001
9.03649473722428e+005,1.50833283315698e+001,-9.00000687650266e+001
9.12010839356038e+005,1.51633332348700e+001,-9.00000668927813e+001
9.20449571753301e+005,1.52433380489332e+001,-9.00000650714792e+001
9.28966386780067e+005,1.53233427753788e+001,-9.00000632997358e+001
9.37562006926012e+005,1.54033474157972e+001,-9.00000615762037e+001
9.46237161365926e+005,1.54833519717498e+001,-9.00000598995725e+001
9.54992586021570e+005,1.55633564447699e+001,-9.00000582685671e+001
9.63829023624106e+005,1.56433608363631e+001,-9.00000566819471e+001
9.72747223777102e+005,1.57233651480080e+001,-9.00000551385057e+001
9.81747943020123e+005,1.58033693811562e+001,-9.00000536370690e+001
9.90831944892908e+005,1.58833735372332e+001,-9.00000521764948e+001
1.00000000000014e+006,1.59633776176389e+001,-9.00000507556721e+001
1.00925288607683e+006,1.60433816237476e+001,-9.00000493735198e+001
1.01859138805426e+006,1.61233855569091e+001,-9.00000480289864e+001
1.02801629812662e+006,1.62033894184484e+001,-9.00000467210489e+001
1.03752841581816e+006,1.62833932096669e+001,-9.00000454487120e+001
1.04712854805105e+006,1.63633969318422e+001,-9.00000442110074e+001
1.05681750921381e+006,1.64434005862291e+001,-9.00000430069933e+001
1.06659612123041e+006,1.65234041740593e+001,-9.00000418357534e+001
1.07646521362999e+006,1.66034076965424e+001,-9.00000406963961e+001
1.08642562361722e+006,1.66834111548663e+001,-9.00000395880542e+001
1.09647819614334e+006,1.67634145501972e+001,-9.00000385098841e+001
1.10662378397782e+006,1.68434178836800e+001,-9.00000374610649e+001
1.11686324778072e+006,1.69234211564393e+001,-9.00000364407984e+001
1.12719745617567e+006,1.70034243695791e+001,-9.00000354483076e+001
1.13762728582359e+006,1.70834275241833e+001,-9.00000344828370e+001
1.14815362149705e+006,1.71634306213164e+001,-9.00000335436515e+001
1.15877735615529e+006,1.72434336620235e+001,-9.00000326300358e+001
1.16949939102004e+006,1.73234366473307e+001,-9.00000317412943e+001
1.18032063565190e+006,1.74034395782457e+001,-9.00000308767502e+001
1.19124200802755e+006,1.74834424557576e+001,-9.00000300357451e+001
1.20226443461759e+006,1.75634452808380e+001,-9.00000292176385e+001
1.21338885046515e+006,1.76434480544405e+001,-9.00000284218072e+001
1.22461619926522e+006,1.77234507775017e+001,-9.00000276476453e+001
1.23594743344469e+006,1.78034534509410e+001,-9.00000268945629e+001
1.24738351424312e+006,1.78834560756614e+001,-9.00000261619864e+001
1.25892541179435e+006,1.79634586525492e+001,-9.00000254493578e+001
1.27057410520872e+006,1.80434611824747e+001,-9.00000247561342e+001
1.28233058265621e+006,1.81234636662927e+001,-9.00000240817875e+001
1.29419584145017e+006,1.82034661048421e+001,-9.00000234258039e+001
1.30617088813203e+006,1.82834684989468e+001,-9.00000227876836e+001
1.31825673855660e+006,1.83634708494157e+001,-9.00000221669405e+001
1.33045441797828e+006,1.84434731570431e+001,-9.00000215631016e+001
1.34276496113806e+006,1.85234754226087e+001,-9.00000209757067e+001
1.35518941235123e+006,1.86034776468782e+001,-9.00000204043083e+001
1.36772882559605e+006,1.86834798306032e+001,-9.00000198484709e+001
1.38038426460308e+006,1.87634819745221e+001,-9.00000193077710e+001
1.39315680294550e+006,1.88434840793593e+001,-9.00000187817965e+001
1.40604752413012e+006,1.89234861458265e+001,-9.00000182701466e+001
1.41905752168930e+006,1.90034881746223e+001,-9.00000177724312e+001
1.43218789927375e+006,1.90834901664325e+001,-9.00000172882712e+001
1.44543977074614e+006,1.91634921219307e+001,-9.00000168172974e+001
1.45881426027556e+006,1.92434940417781e+001,-9.00000163591508e+001
1.47231250243293e+006,1.93234959266240e+001,-9.00000159134823e+001
1.48593564228722e+006,1.94034977771056e+001,-9.00000154799522e+001
1.49968483550259e+006,1.94834995938489e+001,-9.00000150582299e+001
1.51356124843643e+006,1.95635013774683e+001,-9.00000146479940e+001
1.52756605823830e+006,1.96435031285672e+001,-9.00000142489317e+001
1.54170045294978e+006,1.97235048477378e+001,-9.00000138607388e+001
1.55596563160530e+006,1.98035065355618e+001,-9.00000134831195e+001
1.57036280433378e+006,1.98835081926101e+001,-9.00000131157857e+001
1.58489319246135e+006,1.99635098194433e+001,-9.00000127584574e+001
1.59955802861490e+006,2.00435114166118e+001,-9.00000124108623e+001
1.61435855682672e+006,2.01235129846562e+001,-9.00000120727352e+001
1.62929603263996e+006,2.02035145241069e+001,-9.00000117438183e+001
1.64437172321517e+006,2.02835160354849e+001,-9.00000114238610e+001
1.65958690743780e+006,2.03635175193016e+001,-9.00000111126191e+001
1.67494287602668e+006,2.04435189760593e+001,-9.00000108098553e+001
1.69044093164351e+006,2.05235204062510e+001,-9.00000105153388e+001
1.70608238900337e+006,2.06035218103606e+001,-9.00000102288451e+001
1.72186857498626e+006,2.06835231888636e+001,-9.00000099501555e+001
1.73780082874963e+006,2.07635245422264e+001,-9.00000096790577e+001
1.75388050184202e+006,2.08435258709072e+001,-9.00000094153448e+001
1.77010895831768e+006,2.09235271753558e+001,-9.00000091588157e+001
1.78648757485231e+006,2.10035284560138e+001,-9.00000089092749e+001
1.80301774085984e+006,2.10835297133148e+001,-9.00000086665319e+001
1.81970085861025e+006,2.11635309476844e+001,-9.00000084304016e+001
1.83653834334862e+006,2.12435321595406e+001,-9.00000082007040e+001
1.85353162341509e+006,2.13235333492936e+001,-9.00000079772639e+001
1.87068214036608e+006,2.14035345173465e+001,-9.00000077599108e+001
1.88799134909657e+006,2.14835356640946e+001,-9.00000075484789e+001
1.90546071796353e+006,2.15635367899263e+001,-9.00000073428070e+001
1.92309172891044e+006,2.16435378952228e+001,-9.00000071427383e+001
1.94088587759307e+006,2.17235389803586e+001,-9.00000069481200e+001
1.95884467350628e+006,2.18035400457010e+001,-9.00000067588037e+001
1.97696964011216e+006,2.18835410916109e+001,-9.00000065746451e+001
1.99526231496918e+006,2.19635421184426e+001,-9.00000063955036e+001
2.01372424986269e+006,2.20435431265437e+001,-9.00000062212426e+001
2.03235701093653e+006,2.21235441162559e+001,-9.00000060517292e+001
2.05116217882587e+006,2.22035450879143e+001,-9.00000058868340e+001
2.07014134879135e+006,2.22835460418480e+001,-9.00000057264312e+001
2.08929613085435e+006,2.23635469783803e+001,-9.00000055703986e+001
2.10862814993360e+006,2.24435478978283e+001,-9.00000054186169e+001
2.12813904598303e+006,2.25235488005036e+001,-9.00000052709706e+001
2.14783047413085e+006,2.26035496867120e+001,-9.00000051273468e+001
2.16770410482002e+006,2.26835505567537e+001,-9.00000049876360e+001
2.18776162394988e+006,2.27635514109234e+001,-9.00000048517317e+001
2.20800473301923e+006,2.28435522495106e+001,-9.00000047195302e+001
2.22843514927064e+006,2.29235530727994e+001,-9.00000045909305e+001
2.24905460583612e+006,2.30035538810688e+001,-9.00000044658346e+001
2.26986485188416e+006,2.30835546745926e+001,-9.00000043441470e+001
2.29086765276812e+006,2.31635554536397e+001,-9.00000042257749e+001
2.31206479017594e+006,2.32435562184742e+001,-9.00000041106280e+001
2.33345806228135e+006,2.33235569693551e+001,-9.00000039986184e+001
2.35504928389636e+006,2.34035577065369e+001,-9.00000038896606e+001
2.37684028662523e+006,2.34835584302695e+001,-9.00000037836714e+001
2.39883291901985e+006,2.35635591407981e+001,-9.00000036805702e+001
2.42102904673654e+006,2.36435598383635e+001,-9.00000035802780e+001
2.44343055269434e+006,2.37235605232021e+001,-9.00000034827186e+001
2.46603933723471e+006,2.38035611955461e+001,-9.00000033878172e+001
2.48885731828277e+006,2.38835618556232e+001,-9.00000032955017e+001
2.51188643150996e+006,2.39635625036572e+001,-9.00000032057015e+001
2.53512863049829e+006,2.40435631398678e+001,-9.00000031183480e+001
2.55858588690603e+006,2.41235637644706e+001,-9.00000030333747e+001
2.58226019063499e+006,2.42035643776773e+001,-9.00000029507167e+001
